paragraph_id,question_id,prediction
369,29612,0.11890030652284622
87,8781,0.9940472841262817
45,32140,0.013514433056116104
837,33197,0.9857219457626343
1391,21920,0.0011092748027294874
146,12159,0.826407253742218
14,6081,0.02145913802087307
1070,31507,0.0006073929835110903
254,28809,0.0006600016495212913
1431,36752,0.00017092899361159652
516,24134,0.9697108864784241
1469,29286,0.9993090629577637
1102,31758,0.00573700712993741
355,2511,0.00012839229020755738
326,31333,0.9943609833717346
366,34424,0.19294428825378418
709,31688,0.9992757439613342
386,1104,0.2791562080383301
334,7665,0.016840459778904915
1488,40250,0.005529251415282488
386,28262,0.00046228858991526067
591,28739,0.1894392967224121
1179,1,0.9992238283157349
1148,16124,0.17777198553085327
639,36076,0.07609706372022629
1149,18878,0.009144382551312447
1414,43340,0.9129146337509155
1466,36528,0.9482602477073669
1071,10505,0.07881466299295425
563,19954,0.9966957569122314
45,39381,0.003907953388988972
182,28455,0.024597028270363808
606,24266,0.0019868738017976284
1106,16118,0.5403425097465515
1607,25528,0.9835892915725708
1099,22961,0.2390700876712799
407,7112,0.10857982188463211
1125,4183,4.7127108700806275e-05
501,14435,0.4858594238758087
1585,3121,0.01959788054227829
311,28158,0.9941146969795227
1584,41260,0.0378873273730278
471,23016,0.0017646302003413439
47,12993,0.9970567226409912
1494,23412,0.7249022722244263
1061,23273,0.5951800346374512
1125,12655,0.0006142804631963372
643,32126,9.529943054076284e-05
582,9802,0.003019047435373068
1219,23445,0.48451170325279236
357,22290,0.8744671940803528
441,39239,0.9651858806610107
317,13457,0.537230908870697
427,6684,0.0006138532771728933
195,16118,0.021057186648249626
1535,35616,0.15908773243427277
281,9910,0.9128234386444092
1454,796,0.9989622831344604
1039,28124,0.03462368994951248
1622,43170,0.8344804644584656
254,2941,0.9996397495269775
691,40084,0.11129243671894073
663,19049,0.9697204828262329
1200,25720,0.002091912319883704
839,23165,0.006653313059359789
374,26148,0.9998743534088135
563,7915,0.9993575215339661
211,778,0.9903139472007751
1032,16364,0.9555971026420593
283,25046,0.6720868945121765
678,38510,0.9778231382369995
446,17035,0.007398919202387333
345,6026,0.039491236209869385
292,17126,7.842824561521411e-05
1315,42101,0.00400306424126029
1279,2988,0.3236254155635834
1200,12192,0.19185799360275269
1346,27726,0.9986631870269775
420,4536,0.017229676246643066
995,28347,0.11347043514251709
1123,13053,0.9385036826133728
258,30076,0.9864461421966553
185,14567,0.9996603727340698
1227,34090,0.00018707968411035836
1501,19061,0.0001584519341122359
248,13390,0.3817247748374939
1249,12592,0.45104116201400757
1572,28102,0.9456407427787781
1006,9510,0.9940997362136841
635,23963,0.00025996798649430275
224,2667,0.028469732031226158
596,3840,0.13408686220645905
55,26035,0.9946126937866211
165,1845,0.4416339099407196
219,6956,0.9315687417984009
31,39016,0.000344238942489028
285,3306,0.00862061232328415
830,27068,0.05177246406674385
1451,36649,0.9214748740196228
279,2212,0.9966636300086975
272,30891,0.000815294508356601
1230,37777,0.9192923307418823
1370,39184,0.996503472328186
1144,40819,0.7119190096855164
723,14154,0.04934529587626457
165,19592,0.002253043232485652
1100,3280,0.4049226641654968
1531,7483,0.000416745082475245
26,31752,0.002176398877054453
906,32483,0.04437802731990814
438,10227,8.013529441086575e-05
1243,25633,0.0013313840609043837
91,42109,0.9822184443473816
955,12599,0.9659830927848816
1363,39087,0.0016760691069066525
223,16467,0.053360968828201294
1052,343,0.0032428039703518152
507,8229,0.02013503387570381
1587,38171,0.9945124387741089
671,7437,0.9998384714126587
1438,29518,0.9950424432754517
523,15680,0.0002217085420852527
1545,38845,0.9059194922447205
55,28961,0.5783011317253113
266,4012,0.9997537732124329
341,11454,0.25286731123924255
1127,30803,6.04606066190172e-05
1114,8923,0.99739670753479
618,16739,0.005927609279751778
1148,2177,0.7337436676025391
114,34461,0.99050372838974
1371,13725,0.0003816643147729337
124,5310,0.8871403336524963
1038,9685,0.5105187296867371
155,23732,0.9996799230575562
1417,6563,0.5080927610397339
1616,35360,0.9991374015808105
940,38100,0.0003312220796942711
389,27699,0.9995394945144653
1405,30382,0.995388388633728
1245,33852,0.05516617372632027
1047,33433,0.9973376393318176
1408,42912,0.9969466328620911
1379,20224,0.7686787843704224
611,3644,0.9691038131713867
1029,9036,0.006883089430630207
282,20418,0.0012790040345862508
1196,5904,0.07608933746814728
1424,4184,0.019666574895381927
1150,22808,0.8359801769256592
830,37033,0.018512548878788948
1253,38690,0.0010456936433911324
337,64,0.00116902741137892
455,1587,0.9942680597305298
217,19645,0.18251100182533264
139,30517,0.9955121874809265
979,4351,0.004769060295075178
419,39485,0.004808648023754358
1304,33136,0.0033625559881329536
462,3094,7.904195808805525e-05
904,8235,0.21666736900806427
557,3654,0.998819887638092
19,4162,0.09037477523088455
657,4408,3.636631299741566e-05
382,14495,0.9757193922996521
197,34732,0.00031718265381641686
1259,7385,0.09253102540969849
300,30222,0.6743444800376892
1341,19713,0.015346106141805649
206,25407,0.000657356926240027
1104,20100,0.011671367101371288
1410,19309,0.000961673678830266
1256,16649,0.41219112277030945
268,16122,0.12940146028995514
180,32702,0.9894485473632812
344,32630,0.04396924376487732
1431,37442,0.011203342117369175
1052,4674,0.0013940895441919565
632,2466,0.041754405945539474
828,13089,0.8046478033065796
18,32140,0.0018831249326467514
1250,19486,0.019198723137378693
882,30844,0.08826141059398651
1185,22958,0.003984871320426464
1425,31250,0.09237693250179291
1458,33066,0.9842292070388794
549,8628,0.0009017835254780948
1212,4536,0.0029394233133643866
1129,19625,0.0006467371713370085
1228,4566,0.9942067861557007
936,41552,0.0004952344461344182
1323,2312,0.5765357613563538
1119,20210,0.6644524335861206
893,17247,0.010331433266401291
1233,9447,0.004097990691661835
668,20418,0.0011098444228991866
387,35281,0.6095242500305176
1371,10878,0.0006972518749535084
1592,31976,0.010596583597362041
1185,23943,0.00030898841214366257
1307,36767,0.012936501763761044
1307,11230,0.982712984085083
896,38341,0.8394640684127808
1083,7311,0.04054737091064453
1231,26433,0.6978253722190857
1083,31471,0.12473519891500473
904,23898,0.9965299963951111
1601,12218,0.005880530457943678
1112,32304,0.8689817190170288
863,20958,0.17983543872833252
858,16572,0.00026456580962985754
677,32259,0.9915014505386353
1148,33194,0.6451790928840637
183,41767,0.008424472995102406
846,25655,0.0009359162650071084
944,34742,0.4103288948535919
1026,2349,0.9307171702384949
370,40666,0.0029426768887788057
1277,37597,0.0002475746732670814
51,11606,0.9998289346694946
382,6859,0.9855384826660156
521,19108,0.9997382760047913
1317,12500,0.026357831433415413
52,21401,0.9096044898033142
111,28664,0.001891760271973908
893,13102,0.6570385098457336
1369,12780,0.003694870974868536
1235,42748,0.49660441279411316
624,11868,0.7574306726455688
582,10248,0.8717141151428223
2,8982,0.6001970767974854
1431,7271,0.0011731341946870089
232,38017,0.001251865760423243
498,23857,0.12690360844135284
23,7067,0.9940308928489685
1098,20813,0.022729743272066116
386,24737,0.003705490380525589
1521,5355,0.02480890415608883
695,15583,0.997372031211853
82,4023,8.457279909634963e-05
4,2797,0.02722502499818802
339,3145,0.06127167493104935
438,36518,0.5141506791114807
969,20079,0.006175959948450327
969,20214,0.7414034605026245
376,17695,0.9957268238067627
1266,537,0.0009230623254552484
696,14690,0.9996682405471802
826,15759,0.04415323957800865
830,42316,0.990912675857544
1030,36177,0.05042002722620964
254,7566,0.9573777318000793
1078,40825,0.3246537446975708
1379,8965,0.001131984405219555
1012,8025,0.05024126172065735
695,31682,0.6381523013114929
14,20418,0.0016450766706839204
396,13154,0.9967286586761475
281,4934,0.9995856881141663
1253,20803,0.00012136527948314324
136,37552,0.06774016469717026
6,38022,0.9531140923500061
1191,17004,0.9245905876159668
670,8666,0.9439497590065002
823,35396,0.0028192608151584864
654,33298,0.004639658611267805
659,22194,0.923585057258606
1124,17780,0.9979988932609558
1327,26518,0.10280750691890717
721,2483,0.9762568473815918
1345,42658,0.02489633858203888
1353,19027,0.8349626660346985
1556,23016,0.0008919319952838123
365,21029,0.063245490193367
405,32175,0.039823513478040695
1078,32265,0.9827771186828613
370,26471,0.0070501696318387985
817,9217,0.9980251789093018
823,25407,0.0005885125719942153
177,9298,0.8465929627418518
717,26621,0.006301178131252527
1239,17446,0.0001833352871472016
305,7126,0.00010339621076127514
1248,33542,0.021898623555898666
149,1703,0.9976108074188232
842,28466,0.0008549718768335879
1002,31997,0.9984424710273743
1379,6703,0.09589392691850662
1023,24266,0.00021373055642470717
448,36218,0.9926647543907166
1245,27197,0.13690216839313507
1615,12539,0.6060653924942017
420,27763,0.0561833493411541
1410,10898,0.00010158759687328711
1371,18915,0.0036570411175489426
770,36448,0.948934018611908
1168,42071,0.9996070265769958
162,15054,0.0014514343347400427
567,23240,0.9976677298545837
573,33746,0.7905129194259644
374,10879,0.24580168724060059
1434,15715,0.9946006536483765
1416,15987,0.9998446702957153
990,23001,0.8137711882591248
606,28901,0.02244347520172596
1441,10624,0.0010337603744119406
820,26221,0.9810196757316589
1063,15833,0.04265174642205238
598,22037,0.0002910704934038222
1046,26757,0.005621758289635181
1067,30607,0.0024524678010493517
554,14036,0.024797186255455017
38,36907,0.9303474426269531
1343,22914,0.31681302189826965
848,25988,0.8041073679924011
15,39283,0.11865805089473724
779,9108,0.3954029977321625
779,20017,0.17994897067546844
678,32058,0.5727200508117676
384,4760,0.80903559923172
545,7169,0.7940719723701477
1479,20220,0.00011307081149425358
1146,34647,0.006371167488396168
1323,10369,0.09348133206367493
155,29810,0.0006458738935180008
1153,28148,0.007976961322128773
97,40235,0.0006413488299585879
999,1236,0.9952300786972046
1297,1400,0.0609038807451725
1086,25428,0.9883829951286316
1305,16984,0.6676615476608276
1424,17514,0.06052003800868988
386,35333,8.843572140904143e-05
1376,15451,0.41123297810554504
837,40849,0.0005142416921444237
797,4137,0.02265731245279312
971,31079,0.8473252654075623
656,13666,0.8883785605430603
306,6,0.21736592054367065
1129,42411,0.07783755660057068
644,33585,0.9601433277130127
662,21264,9.35418502194807e-05
483,30996,0.995233952999115
100,28969,0.0009744240087457001
1523,6091,0.9981545805931091
1389,29905,0.8875344395637512
647,23165,0.004163471516221762
520,1399,0.008655454963445663
937,37766,0.008631103672087193
795,32973,0.0006540532922372222
848,35140,0.9020034074783325
1447,12166,0.5136662125587463
351,41358,0.00671452097594738
1191,19807,0.0016986754490062594
1284,483,0.950867235660553
661,21261,0.00016009074170142412
725,37302,0.00954779889434576
1482,14154,0.013947536237537861
70,9147,0.8933390378952026
1582,5247,0.8609021306037903
1604,13049,0.10057403147220612
659,40597,0.7909867167472839
353,31053,0.9886358976364136
1493,8986,0.039617959409952164
455,8502,0.0007043042569421232
1095,34234,0.9958940744400024
273,43160,0.0007548914873041213
944,17402,0.06621718406677246
1351,2738,0.32703736424446106
1353,11411,0.005816470365971327
502,31251,0.8364965915679932
1064,11607,0.9934214949607849
597,39466,0.7704694867134094
1301,23490,0.9990725517272949
256,18949,0.0038822924252599478
7,38634,0.00028131113504059613
304,37769,0.9620905518531799
1274,42666,0.006617765408009291
56,8953,0.0013480534544214606
388,4816,0.0011083579156547785
1152,37941,0.23333178460597992
695,2622,0.9324590563774109
1331,36858,0.0004855278239119798
1506,1232,0.9993923902511597
1244,2441,0.999690055847168
372,3519,0.6697429418563843
664,2501,0.020785128697752953
782,33190,0.9858407974243164
833,38252,0.9964330196380615
600,11821,0.9865368008613586
714,26893,0.8976514935493469
606,37442,0.00011319702753098682
162,10791,0.9972057938575745
1516,1935,0.0008661142783239484
206,28672,0.8792227506637573
554,33413,0.004720933735370636
20,9558,0.3663880228996277
64,27581,0.003073484404012561
155,31019,0.06577359139919281
915,22259,0.575428307056427
74,21527,0.7354073524475098
747,16405,0.990696907043457
1541,8860,0.5955820679664612
1035,26542,0.9082594513893127
335,8964,0.9862274527549744
1435,35448,0.00027916408726014197
291,40375,0.7878445386886597
7,8379,0.995897650718689
317,23325,0.5881468057632446
446,645,0.017392467707395554
1234,35088,0.002008250914514065
1029,11739,0.0009348454186692834
1220,39242,0.9647225737571716
70,2721,0.7575492262840271
1150,22020,0.007359897252172232
173,13029,0.00013758901332039386
36,5529,0.00016993105236906558
64,12678,0.048791032284498215
1614,24970,0.0029358058236539364
1071,28774,0.00011835774785140529
1609,33182,0.8872761726379395
626,9543,0.9962724447250366
423,26755,0.979826033115387
1368,27967,0.010180371813476086
781,20437,0.9974433183670044
1318,4235,0.3954026401042938
98,16144,0.9555562138557434
1219,18949,0.006452509202063084
419,32465,0.0009348900057375431
1590,24537,0.0010377606377005577
1228,30289,0.5723135471343994
177,31237,0.00536257354542613
971,36804,0.013217254541814327
1225,2265,0.0008328758412972093
1151,21203,0.7544665932655334
1471,37234,0.9325903058052063
1301,26164,0.00016070142737589777
1439,38852,0.032357923686504364
387,26069,0.0002136955299647525
588,2036,0.01207023486495018
42,2180,0.9991829991340637
1467,41365,0.9848096966743469
217,37697,0.001093638245947659
873,14178,0.0659436360001564
1257,7722,0.9997089505195618
18,1935,0.06586744636297226
819,34634,0.10571132600307465
1029,20079,0.006719652563333511
1554,17678,0.11300307512283325
1104,36239,0.47276830673217773
439,16727,0.9740039706230164
504,31237,0.0015807970194146037
1482,9558,0.5883880257606506
1611,24166,0.9967622756958008
1039,15222,0.00010118723730556667
948,31272,0.00010217954695690423
568,24374,0.0003156580205541104
169,30985,0.9908924102783203
1355,9733,0.0021848881151527166
1269,7766,0.9881954193115234
1602,43311,0.009593391790986061
1,30173,0.04878702759742737
1314,12117,0.0025938707403838634
168,11244,0.6011321544647217
422,38043,0.00020434825273696333
165,40745,0.00037225085543468595
984,36949,0.9905956983566284
50,15126,0.9869090914726257
824,7515,0.0028377764392644167
18,29391,0.007278761360794306
713,30489,0.3726619482040405
95,16890,0.7933979630470276
1620,23679,0.9872565269470215
787,26301,0.0037782732397317886
728,14157,0.5260202884674072
405,24830,0.02022652141749859
724,1417,0.9961625337600708
1095,17570,0.9751993417739868
1586,17876,0.015503923408687115
1621,24846,0.003895336529240012
62,41649,0.16118507087230682
950,350,0.9644918441772461
1561,9853,0.9998024106025696
979,21018,0.050136495381593704
1352,22825,0.10467792302370071
100,39133,0.9915834069252014
1106,8089,0.00015190681733656675
1219,6501,0.5917758345603943
1627,8832,0.9605055451393127
420,9558,0.7364687919616699
519,31601,0.9995099306106567
419,1286,0.003485066583380103
804,42211,0.9942892789840698
194,36917,0.11897803097963333
993,5464,0.8125768899917603
342,13560,0.154532790184021
452,23548,0.9639004468917847
1359,36456,0.9957059025764465
463,24170,0.0819830670952797
1312,15971,0.00036002276465296745
1436,38160,0.018686318770051003
683,40745,0.0016076143365353346
897,4162,0.9951359629631042
97,20928,6.650570139754564e-05
80,38651,0.0005337528418749571
817,15788,0.9994557499885559
1156,713,0.024966804310679436
324,14385,0.5764588117599487
434,5098,0.6217004656791687
690,34703,0.3719300329685211
986,24203,0.9976006150245667
1153,1226,0.0006376593373715878
228,35255,0.21187792718410492
839,13825,0.003035935340449214
554,15183,0.7521281838417053
888,30362,0.005250406917184591
697,25069,0.9446653127670288
806,17656,0.9834507703781128
1533,10340,0.9979148507118225
1021,21746,0.009520111605525017
969,11739,0.0006504639750346541
1284,6111,0.0003858426644001156
915,25416,0.0015138527378439903
300,33606,0.006759726442396641
1289,11956,0.0005308808176778257
43,16185,0.004781115800142288
604,24700,0.762894868850708
44,35828,0.0006776758818887174
264,22253,0.001208711415529251
1432,29200,0.9978147745132446
1095,29627,0.9949541687965393
780,26544,0.9992446899414062
498,1063,0.028194624930620193
286,23165,0.9991418123245239
997,8155,0.00048297192552126944
835,3287,0.16419294476509094
694,9062,0.40916669368743896
353,12174,0.9895289540290833
699,15475,0.859727680683136
1373,3784,0.9975058436393738
1519,42558,0.05084613338112831
1264,21002,0.15781740844249725
1233,859,0.0027315097395330667
317,16909,0.0693475529551506
582,29874,0.4477260708808899
1169,13216,0.00021953077521175146
1396,36986,0.9380166530609131
823,12134,0.0006622844957746565
1523,16331,0.4395974576473236
520,4775,0.00013746757758781314
1418,18315,0.7804698944091797
508,36845,0.017829682677984238
1600,352,0.002128730760887265
73,415,0.9993977546691895
1239,1508,0.8248932361602783
1477,27982,0.2180878072977066
1041,31884,0.872622549533844
73,184,0.025931376963853836
1025,43167,0.7307859659194946
322,42687,0.9843600392341614
830,2805,0.0001297509006690234
1130,37372,0.15558543801307678
723,40771,0.9684309363365173
201,3373,0.022330380976200104
122,4245,0.6746214032173157
1625,31339,0.9997257590293884
1070,15454,0.09353858977556229
787,3259,0.0011070879409089684
1008,39184,0.9992377758026123
109,41201,0.00011996235843980685
477,27456,0.0012566078221425414
657,14789,0.00010872031270992011
444,38313,0.020624922588467598
1118,21308,0.9676526784896851
802,18830,0.15042361617088318
443,17239,0.4522283375263214
979,32610,0.000337301375111565
495,16222,0.5091641545295715
1514,2489,0.025779539719223976
1106,15597,0.002450409810990095
101,32236,0.9024450182914734
915,17896,0.999029278755188
1510,25630,0.0006739255040884018
106,7770,0.9987756609916687
580,39490,0.01770029030740261
340,13085,0.7417648434638977
171,22478,0.3581906259059906
1583,6054,0.12343553453683853
1097,5705,0.013217173516750336
874,11851,0.006519876420497894
498,20984,0.0010953872697427869
1355,20382,0.8815712332725525
1347,7343,0.998635470867157
120,845,0.05591939017176628
561,35710,0.013774905353784561
414,6011,0.7271133065223694
589,21030,0.016628781333565712
1538,274,0.48609378933906555
277,16339,0.0020687347277998924
141,30303,0.9940032362937927
1157,15557,0.9542307257652283
1176,31649,0.00017557926184963435
1504,7872,0.03694668039679527
1491,5810,0.09583653509616852
689,18250,0.004581729881465435
1429,31584,0.9996927976608276
22,25407,0.0001314381224801764
650,856,0.08736507594585419
1611,23762,0.8509075045585632
567,16952,0.19986794888973236
1147,31461,0.1710994988679886
678,8876,0.0001789544039638713
80,2074,0.0014423707034438848
948,34051,0.00864506047219038
1586,23643,0.9721293449401855
1187,2848,0.04758728668093681
507,5067,0.0006191304419189692
1317,1114,0.03333617001771927
257,43257,0.965368390083313
1619,8127,0.12269850075244904
1100,26623,0.004595844075083733
904,20761,0.0056019979529082775
555,15503,0.0189676433801651
706,24291,0.9972457885742188
978,26252,0.006882551591843367
73,41100,0.04092065617442131
1363,14479,0.05446987971663475
1222,40622,0.005018061026930809
624,24258,0.9729461073875427
152,6013,0.9749793410301208
635,42789,0.016292806714773178
889,30414,0.0005526553723029792
120,26777,0.007898719049990177
970,25083,0.9982442855834961
501,25256,0.0011449280427768826
352,23246,0.24018794298171997
562,31227,0.03187818452715874
340,16107,0.9981563687324524
1080,35223,0.19551719725131989
1556,3074,0.000575703161302954
414,13109,0.9990804195404053
241,43021,0.00045166071504354477
1124,16046,0.00013551949814427644
369,15667,0.0002164627076126635
1081,25238,6.601819768548012e-05
1506,1732,0.0018839990952983499
1287,6369,0.9951345324516296
1277,31989,0.005966832395642996
1447,35944,0.9806561470031738
241,16070,0.9638820886611938
949,36762,0.9301086664199829
497,6518,0.4783094823360443
1160,17530,0.999541163444519
1424,6867,0.137462317943573
420,32465,0.0007277150289155543
1553,4858,0.00405881879851222
1352,2925,0.13968437910079956
1,13,0.7595844268798828
291,6272,0.013380737975239754
1518,26621,0.0002627769426908344
346,39694,0.9954427480697632
695,12719,0.11708810925483704
1527,184,0.5222505927085876
1037,19408,0.9777703881263733
1082,23779,0.9987698197364807
458,15030,0.00039530303911305964
1270,11251,0.988636314868927
267,15114,0.04406147077679634
895,11969,0.8823542594909668
716,34237,0.5311194658279419
845,36237,0.012744497507810593
860,4979,8.84796681930311e-05
1422,27996,0.0062477244064211845
875,19443,0.8151519298553467
453,37793,0.005291913170367479
800,1494,0.0007371882675215602
1140,21566,5.963347211945802e-05
700,23131,0.992902934551239
305,16746,0.00045576904085464776
868,6180,0.9953692555427551
810,32465,0.0005306804669089615
663,36287,0.9797945618629456
867,27106,0.08993933349847794
1437,10518,0.002060757717117667
38,32692,0.1846468597650528
634,34136,0.9286351203918457
597,26629,0.9918360114097595
233,40858,0.9943209886550903
130,22146,0.4787561297416687
1000,36464,0.00022686744341626763
932,33117,0.13707877695560455
1239,6521,0.24667967855930328
709,17136,0.0013332556700333953
243,10769,0.001606089761480689
337,7063,0.997901201248169
1563,9971,0.9978833794593811
39,17711,0.0021011473145335913
1437,21152,0.05968599021434784
1511,1749,0.0756058618426323
1519,40601,0.9996054768562317
746,29742,0.9835559725761414
133,22711,0.9961884617805481
481,10326,0.9523661732673645
1304,13445,0.0017675034468993545
1021,37360,0.09798363596200943
270,42495,0.9490330815315247
284,35216,0.9936107993125916
599,4061,0.9912689924240112
1373,5539,0.999127209186554
1201,22433,0.9385371804237366
1276,2676,0.13796085119247437
1479,31601,0.0002730994310695678
551,16418,0.6127262115478516
199,19294,0.08268994837999344
716,1537,0.6121630668640137
250,1963,0.04142028093338013
1502,11303,0.009511289186775684
1175,13751,0.036196134984493256
916,1379,0.0014256943250074983
532,38111,0.023033984005451202
773,24789,0.9996740818023682
1600,25407,0.0011381837539374828
1008,18022,0.9969562292098999
1437,38748,0.001575956237502396
22,21019,0.0014561552088707685
1010,15629,0.007973773404955864
339,12522,0.6427966356277466
345,41027,0.7582691311836243
359,9779,0.9876821637153625
242,23584,0.0010571122402325273
100,23906,0.3911091089248657
149,34597,0.729967474937439
810,4543,0.0017407780978828669
1395,33241,0.010951361618936062
1250,16489,0.016843974590301514
322,26290,0.03478061035275459
988,27631,0.5308542847633362
680,7788,0.999718964099884
25,28720,0.30657103657722473
1397,4573,0.0017185965552926064
1081,19021,0.9667438864707947
747,10495,0.9949917197227478
694,27599,0.000555849343072623
898,38902,0.49063950777053833
668,32839,0.8160749077796936
925,24497,0.9914765954017639
937,14599,0.012334264814853668
1598,25321,0.948058009147644
735,26550,0.9838712215423584
643,21276,7.538416684838012e-05
647,10488,0.00033080237335525453
132,17223,0.0003759287064895034
1439,9087,0.9915435314178467
176,23979,0.0016936588799580932
616,38407,0.02172147110104561
261,39496,0.993066668510437
497,12948,0.6042277812957764
1482,36662,0.03651115670800209
992,25150,0.3111385703086853
398,22275,0.008599096909165382
798,27066,0.0004828676756005734
574,37607,0.9590200781822205
1002,36245,0.8578511476516724
827,5664,0.0001879595365608111
286,20181,0.3125513792037964
846,14954,0.003532649949193001
1047,5828,0.0006884863250888884
1357,24158,0.9996680021286011
960,4504,0.0031434111297130585
455,30358,0.004593658726662397
964,13926,0.2243424355983734
143,11322,0.7030640840530396
1301,5644,0.00492487009614706
490,40885,0.9951884746551514
1388,5527,0.9565586447715759
224,15129,0.007612988352775574
1535,20866,0.0004851918783970177
1130,38634,0.00024817828671075404
1224,22462,0.007503052707761526
1345,8402,0.0011774006998166442
940,28262,0.00018440859275870025
654,12271,0.061010416597127914
1571,28286,0.9991542100906372
1535,2961,0.0001100877852877602
1297,40343,0.9011940360069275
48,33958,0.6377934813499451
210,42027,0.9850622415542603
532,39797,0.0056334505788981915
1245,38717,0.00018307552090846002
1612,31297,0.02764035575091839
1442,18892,0.042694661766290665
1207,1712,0.9573867917060852
1565,34722,0.0002036121004493907
1383,15112,0.00013269517512526363
1609,29835,0.3990767002105713
371,41474,0.00678259739652276
616,14855,0.0020542244892567396
1612,39033,0.004305495880544186
224,16777,0.020590411499142647
1530,22880,0.6318172812461853
1278,28809,0.00042415637290105224
45,3062,0.002526374999433756
254,43074,0.029429931193590164
438,36600,0.7358850240707397
633,26739,0.5229087471961975
124,11860,0.283296138048172
897,40435,0.3602744936943054
975,30324,0.9793959856033325
867,10488,0.002340115839615464
1140,22565,0.004595076199620962
990,22165,0.6709338426589966
1457,14439,0.9479625821113586
340,5111,0.9964494705200195
969,27599,0.00041603337740525603
301,13955,0.00025360065046697855
297,24737,0.0009801501873880625
623,33298,0.0010727752232924104
864,41289,0.004672330804169178
839,11515,0.0002231513208243996
1200,30252,0.00010603319242363796
1262,11672,0.0003058952570427209
420,12545,0.4688449203968048
1295,27946,0.00010305287287337705
887,5764,0.21875464916229248
80,27294,0.5362012386322021
1166,12038,0.9582663178443909
367,32997,0.9976876974105835
277,932,0.8513653874397278
1314,19889,0.00013330785441212356
312,26793,0.008223935030400753
1080,17096,0.11314235627651215
687,19567,0.8950281143188477
1621,33551,0.0005502808489836752
442,21802,0.0002550917852204293
657,3435,0.002726862207055092
1207,2688,0.0007474618032574654
897,35741,0.005202537402510643
706,27062,0.85456782579422
1005,8146,0.978120744228363
1336,9578,0.8543378114700317
104,12742,0.0022472504060715437
715,862,0.0006360056577250361
989,16242,0.12783357501029968
1130,20199,0.9041541218757629
1041,9933,0.9660725593566895
170,13917,0.9679267406463623
985,37044,0.8701965808868408
1594,12056,0.7313463687896729
136,17123,0.0005792212905362248
837,3264,0.9620366096496582
981,11531,0.9606130123138428
260,5362,0.011400951072573662
575,38758,0.9766013622283936
838,42089,0.9970142841339111
1331,42836,0.0014119638362899423
1301,11480,0.22984153032302856
201,38603,0.0019296067766845226
792,14274,0.035959355533123016
1137,40400,0.9027198553085327
1315,29162,0.6913525462150574
1266,10484,0.965684175491333
