paragraph_id,question_id,prediction
618,16739,0.0
1148,2177,1.0
114,34461,1.0
1371,13725,0.0
124,5310,1.0
1038,9685,1.0
155,23732,1.0
1417,6563,1.0
1616,35360,1.0
940,38100,0.0
389,27699,1.0
1405,30382,1.0
1245,33852,0.0
1047,33433,1.0
1408,42912,1.0
1379,20224,0.0
611,3644,0.0
1029,9036,0.0
282,20418,0.0
1196,5904,0.0
1424,4184,0.0
1150,22808,0.0
830,37033,0.0
1253,38690,0.0
337,64,0.0
455,1587,0.0
217,19645,0.0
139,30517,1.0
979,4351,0.0
419,39485,0.0
1304,33136,0.0
462,3094,0.0
904,8235,1.0
557,3654,1.0
19,4162,0.0
657,4408,0.0
382,14495,0.0
197,34732,0.0
1259,7385,0.0
300,30222,1.0
1341,19713,0.0
206,25407,0.0
1104,20100,0.0
1410,19309,0.0
1256,16649,1.0
268,16122,0.0
180,32702,1.0
344,32630,0.0
1431,37442,0.0
1052,4674,0.0
632,2466,0.0
828,13089,0.0
18,32140,0.0
1250,19486,0.0
882,30844,0.0
1185,22958,0.0
1425,31250,0.0
1458,33066,0.0
549,8628,0.0
1212,4536,0.0
1129,19625,0.0
1228,4566,0.0
936,41552,0.0
1323,2312,0.0
1119,20210,0.0
893,17247,0.0
1233,9447,0.0
668,20418,0.0
387,35281,0.0
1371,10878,0.0
1592,31976,0.0
1185,23943,0.0
1307,36767,1.0
1307,11230,1.0
896,38341,1.0
1083,7311,1.0
1231,26433,1.0
1083,31471,0.0
904,23898,1.0
1601,12218,0.0
1112,32304,0.0
863,20958,0.0
858,16572,0.0
677,32259,1.0
1148,33194,1.0
183,41767,0.0
846,25655,0.0
944,34742,0.0
1026,2349,0.0
370,40666,0.0
1277,37597,0.0
51,11606,1.0
382,6859,1.0
521,19108,1.0
1317,12500,0.0
52,21401,1.0
111,28664,1.0
893,13102,1.0
1369,12780,0.0
1235,42748,0.0
624,11868,1.0
582,10248,1.0
2,8982,0.0
1431,7271,0.0
232,38017,0.0
498,23857,1.0
23,7067,1.0
1098,20813,0.0
386,24737,0.0
1521,5355,0.0
695,15583,1.0
82,4023,0.0
4,2797,0.0
339,3145,0.0
438,36518,0.0
969,20079,0.0
969,20214,0.0
376,17695,1.0
1266,537,0.0
696,14690,1.0
826,15759,1.0
830,42316,1.0
1030,36177,0.0
254,7566,1.0
1078,40825,0.0
1379,8965,0.0
1012,8025,0.0
695,31682,1.0
14,20418,0.0
396,13154,0.0
281,4934,1.0
1253,20803,0.0
136,37552,0.0
6,38022,1.0
1191,17004,0.0
670,8666,1.0
823,35396,0.0
654,33298,0.0
659,22194,1.0
1124,17780,1.0
1327,26518,0.0
721,2483,1.0
1345,42658,1.0
1353,19027,0.0
1556,23016,0.0
365,21029,0.0
405,32175,1.0
1078,32265,1.0
370,26471,0.0
817,9217,1.0
823,25407,0.0
177,9298,1.0
717,26621,0.0
1239,17446,0.0
305,7126,0.0
1248,33542,0.0
149,1703,1.0
842,28466,0.0
1002,31997,1.0
1379,6703,0.0
1023,24266,0.0
448,36218,1.0
1245,27197,0.0
1615,12539,1.0
420,27763,0.0
1410,10898,0.0
1371,18915,0.0
770,36448,0.0
1168,42071,1.0
162,15054,0.0
567,23240,1.0
573,33746,0.0
374,10879,1.0
1434,15715,1.0
1416,15987,0.0
990,23001,1.0
606,28901,0.0
1441,10624,0.0
820,26221,1.0
1063,15833,1.0
598,22037,0.0
1046,26757,0.0
1067,30607,0.0
554,14036,0.0
38,36907,1.0
1343,22914,0.0
848,25988,0.0
15,39283,0.0
779,9108,0.0
779,20017,0.0
678,32058,1.0
384,4760,0.0
545,7169,1.0
1479,20220,0.0
1146,34647,0.0
1323,10369,0.0
155,29810,0.0
1153,28148,0.0
97,40235,1.0
999,1236,1.0
1297,1400,0.0
1086,25428,0.0
1305,16984,1.0
1424,17514,0.0
386,35333,0.0
1376,15451,1.0
837,40849,0.0
797,4137,0.0
971,31079,1.0
656,13666,1.0
306,6,0.0
1129,42411,0.0
644,33585,1.0
662,21264,0.0
483,30996,1.0
100,28969,0.0
1523,6091,1.0
1389,29905,0.0
647,23165,0.0
520,1399,0.0
937,37766,0.0
795,32973,0.0
848,35140,0.0
1447,12166,0.0
351,41358,0.0
1191,19807,0.0
1284,483,1.0
661,21261,0.0
725,37302,1.0
1482,14154,0.0
70,9147,0.0
1582,5247,1.0
1604,13049,0.0
659,40597,1.0
353,31053,1.0
1493,8986,0.0
455,8502,0.0
1095,34234,1.0
273,43160,0.0
944,17402,0.0
1351,2738,0.0
1353,11411,0.0
502,31251,1.0
1064,11607,1.0
597,39466,1.0
1301,23490,1.0
256,18949,1.0
7,38634,0.0
304,37769,1.0
1274,42666,0.0
56,8953,0.0
388,4816,0.0
1152,37941,0.0
695,2622,1.0
1331,36858,0.0
1506,1232,1.0
1244,2441,1.0
372,3519,0.0
664,2501,0.0
782,33190,1.0
833,38252,1.0
600,11821,1.0
714,26893,0.0
606,37442,0.0
162,10791,1.0
1516,1935,0.0
206,28672,1.0
554,33413,0.0
20,9558,1.0
64,27581,0.0
155,31019,1.0
915,22259,0.0
74,21527,0.0
747,16405,1.0
1541,8860,0.0
1035,26542,1.0
335,8964,1.0
1435,35448,0.0
291,40375,0.0
7,8379,1.0
317,23325,0.0
446,645,1.0
1234,35088,0.0
1029,11739,0.0
1220,39242,1.0
70,2721,1.0
1150,22020,0.0
173,13029,0.0
36,5529,0.0
64,12678,0.0
1614,24970,0.0
1071,28774,0.0
1609,33182,0.0
626,9543,1.0
423,26755,1.0
1368,27967,0.0
781,20437,1.0
1318,4235,0.0
98,16144,1.0
1219,18949,0.0
419,32465,0.0
1590,24537,0.0
1228,30289,1.0
177,31237,0.0
971,36804,0.0
1225,2265,0.0
1151,21203,1.0
1471,37234,0.0
1301,26164,0.0
1439,38852,0.0
387,26069,0.0
588,2036,0.0
42,2180,1.0
1467,41365,0.0
217,37697,0.0
873,14178,1.0
1257,7722,0.0
18,1935,1.0
819,34634,0.0
1029,20079,0.0
1554,17678,0.0
1104,36239,1.0
439,16727,1.0
504,31237,0.0
1482,9558,0.0
1611,24166,1.0
1039,15222,0.0
948,31272,0.0
568,24374,0.0
169,30985,1.0
1355,9733,0.0
1269,7766,1.0
1602,43311,0.0
1,30173,0.0
1314,12117,0.0
168,11244,0.0
422,38043,0.0
165,40745,0.0
984,36949,1.0
50,15126,1.0
824,7515,0.0
18,29391,0.0
713,30489,0.0
95,16890,1.0
1620,23679,1.0
787,26301,0.0
728,14157,0.0
405,24830,0.0
724,1417,1.0
1095,17570,1.0
1586,17876,0.0
1621,24846,0.0
62,41649,0.0
950,350,1.0
1561,9853,1.0
979,21018,0.0
1352,22825,1.0
100,39133,0.0
1106,8089,0.0
1219,6501,0.0
1627,8832,1.0
420,9558,1.0
519,31601,1.0
419,1286,0.0
804,42211,1.0
194,36917,0.0
993,5464,0.0
342,13560,0.0
452,23548,0.0
1359,36456,1.0
463,24170,0.0
1312,15971,0.0
1436,38160,0.0
683,40745,0.0
897,4162,1.0
97,20928,0.0
80,38651,0.0
817,15788,1.0
1156,713,0.0
324,14385,0.0
434,5098,1.0
690,34703,0.0
986,24203,1.0
1153,1226,0.0
228,35255,0.0
839,13825,0.0
554,15183,0.0
888,30362,0.0
697,25069,1.0
806,17656,1.0
1533,10340,1.0
1021,21746,0.0
969,11739,0.0
1284,6111,0.0
915,25416,0.0
300,33606,0.0
1289,11956,0.0
43,16185,0.0
604,24700,0.0
44,35828,0.0
264,22253,0.0
1432,29200,1.0
1095,29627,1.0
780,26544,1.0
498,1063,1.0
286,23165,1.0
997,8155,0.0
835,3287,0.0
694,9062,1.0
353,12174,1.0
699,15475,0.0
1373,3784,1.0
1519,42558,0.0
1264,21002,1.0
1233,859,0.0
317,16909,0.0
582,29874,0.0
1169,13216,0.0
1396,36986,1.0
823,12134,0.0
1523,16331,0.0
520,4775,0.0
1418,18315,0.0
508,36845,0.0
1600,352,0.0
73,415,1.0
1239,1508,0.0
1477,27982,0.0
1041,31884,0.0
73,184,0.0
1025,43167,0.0
322,42687,0.0
830,2805,0.0
1130,37372,0.0
723,40771,1.0
201,3373,0.0
122,4245,0.0
1625,31339,1.0
1070,15454,1.0
787,3259,0.0
1008,39184,1.0
109,41201,0.0
477,27456,0.0
657,14789,0.0
444,38313,0.0
1118,21308,1.0
802,18830,0.0
443,17239,0.0
979,32610,0.0
495,16222,0.0
1514,2489,0.0
1106,15597,0.0
101,32236,1.0
915,17896,1.0
1510,25630,0.0
106,7770,1.0
580,39490,0.0
340,13085,0.0
171,22478,1.0
1583,6054,0.0
1097,5705,1.0
874,11851,0.0
498,20984,0.0
1355,20382,0.0
1347,7343,0.0
120,845,1.0
561,35710,0.0
414,6011,0.0
589,21030,0.0
1538,274,1.0
277,16339,0.0
141,30303,1.0
1157,15557,1.0
1176,31649,0.0
1504,7872,0.0
1491,5810,0.0
689,18250,0.0
1429,31584,1.0
22,25407,0.0
650,856,1.0
1611,23762,0.0
567,16952,0.0
1147,31461,1.0
678,8876,0.0
80,2074,0.0
948,34051,1.0
1586,23643,0.0
1187,2848,0.0
507,5067,0.0
1317,1114,0.0
257,43257,1.0
1619,8127,0.0
1100,26623,0.0
904,20761,0.0
555,15503,0.0
706,24291,1.0
978,26252,0.0
73,41100,0.0
1363,14479,0.0
1222,40622,0.0
624,24258,1.0
152,6013,1.0
635,42789,0.0
889,30414,0.0
120,26777,0.0
970,25083,1.0
501,25256,0.0
352,23246,0.0
562,31227,0.0
340,16107,0.0
1080,35223,0.0
1556,3074,0.0
414,13109,1.0
241,43021,0.0
1124,16046,0.0
369,15667,0.0
1081,25238,0.0
1506,1732,0.0
1287,6369,1.0
1277,31989,0.0
1447,35944,1.0
241,16070,1.0
949,36762,0.0
497,6518,0.0
1160,17530,1.0
1424,6867,0.0
420,32465,0.0
1553,4858,0.0
1352,2925,0.0
1,13,0.0
291,6272,0.0
1518,26621,0.0
346,39694,0.0
695,12719,0.0
1527,184,0.0
1037,19408,1.0
1082,23779,1.0
458,15030,0.0
1270,11251,1.0
267,15114,1.0
895,11969,1.0
716,34237,0.0
845,36237,0.0
860,4979,0.0
1422,27996,0.0
875,19443,0.0
453,37793,0.0
800,1494,0.0
1140,21566,0.0
700,23131,1.0
305,16746,0.0
868,6180,1.0
810,32465,0.0
663,36287,1.0
867,27106,0.0
1437,10518,0.0
38,32692,1.0
634,34136,1.0
597,26629,1.0
233,40858,1.0
130,22146,0.0
1000,36464,0.0
932,33117,0.0
1239,6521,0.0
709,17136,0.0
243,10769,0.0
337,7063,1.0
1563,9971,1.0
39,17711,0.0
1437,21152,0.0
1511,1749,0.0
1519,40601,1.0
746,29742,0.0
133,22711,1.0
481,10326,1.0
1304,13445,0.0
1021,37360,0.0
270,42495,1.0
284,35216,1.0
599,4061,1.0
1373,5539,1.0
1201,22433,1.0
1276,2676,0.0
1479,31601,0.0
551,16418,0.0
199,19294,0.0
716,1537,0.0
250,1963,0.0
1502,11303,0.0
1175,13751,0.0
916,1379,1.0
532,38111,0.0
773,24789,1.0
1600,25407,0.0
1008,18022,1.0
1437,38748,0.0
22,21019,0.0
1010,15629,1.0
339,12522,1.0
345,41027,0.0
359,9779,1.0
242,23584,0.0
100,23906,0.0
149,34597,0.0
810,4543,0.0
1395,33241,1.0
1250,16489,0.0
322,26290,1.0
988,27631,1.0
680,7788,1.0
25,28720,0.0
1397,4573,0.0
1081,19021,1.0
747,10495,1.0
694,27599,0.0
898,38902,1.0
668,32839,0.0
925,24497,0.0
937,14599,0.0
1598,25321,1.0
735,26550,1.0
643,21276,0.0
647,10488,0.0
132,17223,0.0
1439,9087,1.0
176,23979,0.0
616,38407,0.0
261,39496,1.0
497,12948,0.0
1482,36662,0.0
992,25150,0.0
398,22275,0.0
798,27066,0.0
574,37607,1.0
1002,36245,0.0
827,5664,0.0
286,20181,0.0
846,14954,0.0
1047,5828,0.0
1357,24158,1.0
960,4504,0.0
455,30358,0.0
964,13926,1.0
143,11322,0.0
1301,5644,0.0
490,40885,1.0
1388,5527,1.0
224,15129,0.0
1535,20866,0.0
1130,38634,0.0
1224,22462,0.0
1345,8402,0.0
940,28262,0.0
654,12271,0.0
1571,28286,1.0
1535,2961,0.0
1297,40343,1.0
48,33958,1.0
210,42027,1.0
532,39797,0.0
1245,38717,0.0
1612,31297,0.0
1442,18892,0.0
1207,1712,1.0
1565,34722,1.0
1383,15112,0.0
1609,29835,0.0
371,41474,0.0
616,14855,0.0
1612,39033,0.0
224,16777,0.0
1530,22880,1.0
1278,28809,0.0
45,3062,0.0
254,43074,0.0
438,36600,1.0
633,26739,1.0
124,11860,0.0
897,40435,1.0
975,30324,1.0
867,10488,0.0
1140,22565,0.0
990,22165,1.0
1457,14439,1.0
340,5111,1.0
969,27599,0.0
301,13955,0.0
297,24737,0.0
623,33298,1.0
864,41289,0.0
839,11515,0.0
1200,30252,0.0
1262,11672,0.0
420,12545,0.0
1295,27946,0.0
887,5764,0.0
80,27294,1.0
1166,12038,1.0
367,32997,1.0
277,932,0.0
1314,19889,0.0
312,26793,0.0
1080,17096,1.0
687,19567,0.0
1621,33551,0.0
442,21802,1.0
657,3435,0.0
1207,2688,0.0
897,35741,0.0
706,27062,0.0
1005,8146,1.0
1336,9578,1.0
104,12742,0.0
715,862,1.0
989,16242,0.0
1130,20199,0.0
1041,9933,1.0
170,13917,1.0
985,37044,1.0
1594,12056,0.0
136,17123,0.0
837,3264,1.0
981,11531,0.0
260,5362,0.0
575,38758,1.0
838,42089,1.0
1331,42836,1.0
1301,11480,0.0
201,38603,0.0
792,14274,0.0
1137,40400,0.0
1315,29162,0.0
1266,10484,1.0
1287,16895,0.0
756,23016,0.0
605,27979,0.0
15,6143,1.0
346,42128,0.0
1064,41971,0.0
329,23571,0.0
148,31836,1.0
438,28189,0.0
844,29616,0.0
317,1383,0.0
1553,9992,0.0
1190,6399,1.0
297,11672,0.0
1369,34817,0.0
1471,824,1.0
873,13445,0.0
1112,32452,1.0
921,13488,1.0
256,27936,1.0
449,31930,0.0
730,15216,1.0
430,27722,0.0
281,15667,0.0
386,13429,0.0
48,9477,0.0
721,40719,1.0
1292,40580,1.0
790,13564,0.0
138,27242,1.0
846,13129,0.0
980,36607,0.0
657,34560,0.0
618,19132,1.0
920,34580,1.0
54,951,0.0
49,1175,0.0
538,23229,1.0
1140,20167,0.0
1087,19448,1.0
1582,35134,1.0
862,3930,0.0
412,12433,1.0
925,28400,1.0
500,18643,0.0
1101,33029,1.0
1529,23722,0.0
62,31029,1.0
317,39033,0.0
942,33299,0.0
272,18972,0.0
1095,42597,1.0
1273,1594,0.0
323,32696,1.0
1161,18948,1.0
785,31663,0.0
642,24398,1.0
1233,24960,0.0
530,13843,1.0
683,35951,0.0
665,22616,0.0
605,30978,0.0
417,30192,0.0
1516,20079,0.0
1364,2058,0.0
471,10367,0.0
1471,6179,1.0
1322,22808,0.0
1440,10502,0.0
1428,21545,0.0
1500,10421,1.0
374,40184,1.0
1283,41950,0.0
1146,40522,1.0
847,35867,0.0
100,12772,0.0
654,27807,1.0
1422,6560,0.0
209,19012,1.0
155,21400,0.0
427,1299,1.0
41,33109,0.0
1222,14349,0.0
1058,14349,0.0
756,1519,0.0
283,26294,0.0
561,28774,0.0
1127,15910,1.0
1132,22722,1.0
424,39000,0.0
1456,18270,0.0
1197,16490,1.0
848,1016,0.0
1173,8878,0.0
1239,18147,1.0
644,19326,1.0
15,1172,0.0
396,6366,0.0
266,37965,1.0
831,25756,0.0
657,5777,0.0
457,31883,0.0
147,13080,0.0
526,37458,0.0
1367,5332,0.0
346,28559,1.0
150,15579,0.0
314,38615,0.0
1141,8840,1.0
541,29138,1.0
1391,21474,1.0
178,26148,0.0
666,39468,1.0
685,8186,0.0
619,11538,0.0
637,41062,1.0
80,23530,1.0
546,19635,0.0
185,16794,1.0
619,2856,1.0
605,27602,0.0
964,12108,0.0
1139,19442,1.0
1112,29810,0.0
427,28644,0.0
839,1800,0.0
240,29640,0.0
1070,22442,1.0
144,25278,1.0
612,24854,0.0
111,30831,1.0
561,3259,0.0
598,9386,1.0
853,25988,0.0
1455,41559,1.0
433,22969,0.0
706,15650,0.0
1222,33956,0.0
1106,12102,1.0
703,38764,1.0
201,13429,0.0
895,2057,1.0
1334,41378,0.0
194,21249,1.0
1317,7930,1.0
1047,4816,0.0
1498,30743,0.0
785,24625,1.0
1083,29099,0.0
420,29526,0.0
1035,38274,0.0
1344,33420,1.0
1230,25833,1.0
1027,15535,1.0
1124,23445,1.0
490,13710,1.0
443,33406,0.0
932,10118,0.0
1348,23132,0.0
900,19063,1.0
624,16747,1.0
601,26352,0.0
1446,9646,1.0
976,28466,0.0
1215,22505,0.0
831,2437,0.0
346,19477,1.0
911,24720,0.0
274,15477,0.0
1097,5568,1.0
761,27197,0.0
147,4008,1.0
1553,12167,0.0
464,11497,1.0
1184,19642,1.0
1283,15969,0.0
1000,1099,0.0
619,9372,0.0
658,10535,0.0
866,34429,0.0
1418,30502,0.0
420,36772,0.0
130,12911,0.0
1342,17045,0.0
836,34914,0.0
1287,40136,0.0
885,42726,1.0
172,22825,1.0
1191,42134,1.0
1161,14117,0.0
306,2623,0.0
391,1152,0.0
1326,39248,0.0
1528,18511,1.0
1532,29786,0.0
201,26854,0.0
930,11534,1.0
1239,43290,0.0
106,36681,1.0
533,30757,0.0
878,5257,1.0
488,41058,1.0
450,2994,0.0
1,12167,0.0
517,39801,0.0
457,39580,0.0
1109,24240,0.0
1432,8402,1.0
1613,29072,1.0
1626,4361,1.0
1074,5088,0.0
1322,25279,0.0
344,11290,0.0
1600,29391,0.0
245,9242,0.0
1090,16324,1.0
1071,38481,1.0
1297,38988,0.0
212,15303,0.0
980,19821,0.0
439,25543,0.0
845,43304,0.0
1081,9461,1.0
1076,2816,1.0
39,27454,0.0
993,35513,1.0
1138,15794,1.0
905,18361,0.0
1377,12623,0.0
88,11041,0.0
557,33871,0.0
256,17749,1.0
246,42145,0.0
151,22534,0.0
979,31505,0.0
155,34143,0.0
1265,25066,1.0
1387,5129,0.0
298,35514,0.0
625,24670,0.0
890,22020,0.0
1287,34388,1.0
1233,37552,0.0
386,11515,0.0
432,4357,0.0
1545,11238,1.0
446,38941,0.0
87,27683,1.0
1198,136,0.0
1046,28660,0.0
1148,36726,1.0
298,4613,0.0
975,38842,0.0
267,17428,1.0
706,32733,0.0
444,38381,1.0
346,22401,0.0
705,35821,0.0
428,2221,0.0
111,40622,0.0
1133,35149,0.0
1122,8359,0.0
111,19548,0.0
945,41750,0.0
162,12134,0.0
173,12844,0.0
1323,9062,0.0
948,23777,0.0
434,5735,0.0
24,29751,0.0
765,9320,1.0
1221,29348,1.0
1389,13334,0.0
1558,15052,0.0
868,3944,0.0
579,13753,1.0
298,5170,0.0
1070,4044,0.0
308,215,0.0
1197,13852,1.0
355,22970,1.0
317,27133,0.0
1295,2126,0.0
638,1284,1.0
1000,18775,1.0
317,6240,0.0
1010,20341,1.0
788,9312,1.0
657,10624,0.0
1297,41688,0.0
1589,17264,0.0
244,39425,0.0
13,29739,1.0
351,3907,0.0
1376,6800,1.0
929,37576,1.0
633,15030,0.0
60,16523,1.0
293,11811,1.0
790,26661,0.0
538,25794,1.0
213,29289,0.0
1248,475,0.0
446,22564,0.0
758,10745,1.0
974,26471,0.0
1110,13188,0.0
249,9211,0.0
1561,8773,0.0
1048,19629,0.0
810,25652,0.0
893,26807,0.0
1169,25544,0.0
22,23777,0.0
536,30641,0.0
148,6887,0.0
259,29890,1.0
1592,8705,0.0
1227,29363,1.0
1081,40622,0.0
153,40022,0.0
382,25997,0.0
904,22552,1.0
963,24274,0.0
1042,36329,1.0
432,33047,0.0
500,20257,1.0
897,15534,0.0
233,12523,1.0
386,12074,0.0
42,9838,0.0
885,23664,1.0
974,3185,0.0
1082,12934,1.0
1348,17742,0.0
432,42434,0.0
1262,2189,0.0
1477,20458,0.0
1057,25263,1.0
537,26594,1.0
848,12081,0.0
901,11661,1.0
1424,22580,0.0
42,9972,0.0
822,40118,0.0
151,15597,0.0
579,11563,0.0
1047,42714,0.0
1070,20079,0.0
972,2084,0.0
204,7341,1.0
1134,2024,1.0
1057,4168,0.0
641,36043,1.0
1453,5144,0.0
1602,13741,0.0
300,27294,0.0
486,7202,0.0
1422,29661,1.0
1293,33642,1.0
859,17706,0.0
969,4795,1.0
1597,14900,0.0
233,35393,1.0
479,21902,0.0
352,23445,1.0
1551,11861,0.0
195,6827,0.0
630,38399,0.0
1562,4160,1.0
139,3185,1.0
650,1186,0.0
850,38208,1.0
989,15008,0.0
1341,5903,1.0
865,9268,1.0
1266,12218,0.0
701,14972,1.0
945,5278,1.0
1575,32198,1.0
1208,31075,1.0
740,8496,0.0
839,2710,0.0
531,41777,0.0
1400,23071,0.0
384,40544,0.0
375,8668,1.0
1539,9674,0.0
1130,12218,0.0
1416,32167,1.0
615,36433,0.0
1200,34472,1.0
1361,39935,0.0
55,16945,0.0
917,9845,0.0
340,16121,0.0
320,24637,1.0
339,352,0.0
1119,5061,1.0
39,30188,0.0
82,23756,0.0
688,2301,1.0
1610,10841,1.0
1297,29247,0.0
256,25728,0.0
830,35448,0.0
852,20843,1.0
890,33542,0.0
1369,29765,1.0
592,28610,0.0
1507,29225,0.0
624,18337,0.0
1243,25238,0.0
291,12254,0.0
666,11729,0.0
899,31734,0.0
974,35756,0.0
173,33551,0.0
1402,22655,0.0
1572,7019,0.0
206,30231,0.0
996,37303,0.0
680,24428,0.0
206,18607,0.0
100,35379,0.0
9,19793,1.0
1046,28250,0.0
300,39490,0.0
17,35336,0.0
1128,18143,0.0
1252,24045,0.0
507,922,1.0
1521,22293,0.0
1605,12618,0.0
1246,36314,0.0
1231,18747,1.0
983,13494,0.0
484,25590,1.0
590,33413,0.0
151,35379,0.0
245,34340,0.0
803,4902,1.0
771,27923,0.0
792,7600,0.0
1244,12093,1.0
858,7371,1.0
1291,28459,0.0
147,8768,1.0
781,19807,0.0
995,18035,0.0
1593,29581,0.0
825,13445,0.0
603,5067,0.0
121,15815,1.0
793,8697,0.0
620,33366,1.0
533,37165,0.0
294,4195,1.0
555,9104,0.0
1338,12885,1.0
1532,23690,1.0
1550,9436,1.0
1422,13700,1.0
1326,894,1.0
1431,21334,0.0
1049,31140,1.0
500,42681,1.0
1270,26852,1.0
1257,41195,0.0
513,10936,0.0
985,10781,1.0
1140,37829,1.0
267,2728,1.0
183,40674,0.0
1601,38260,0.0
1374,20324,0.0
208,39725,1.0
906,10307,0.0
1185,33562,0.0
223,9476,1.0
1346,41563,1.0
893,12138,0.0
235,32482,0.0
194,17766,0.0
756,3508,1.0
1540,42183,0.0
1387,22688,0.0
476,16889,1.0
1092,27378,1.0
1168,285,0.0
741,5123,0.0
256,20227,0.0
520,2710,0.0
136,27527,0.0
39,28292,0.0
525,27599,0.0
1234,825,0.0
551,23043,1.0
1254,7143,0.0
1106,24184,0.0
563,14307,1.0
109,14240,0.0
1534,5307,0.0
756,7938,0.0
918,23166,1.0
361,319,0.0
476,7656,0.0
383,6423,1.0
1593,23368,1.0
1291,32758,0.0
168,36464,1.0
962,31119,1.0
160,2458,1.0
482,39021,1.0
1147,2153,0.0
582,17623,0.0
519,7556,0.0
429,36648,1.0
223,34557,1.0
1055,35957,1.0
129,25973,1.0
678,38603,0.0
153,7371,0.0
1047,37521,0.0
937,14746,0.0
420,3660,0.0
280,13955,0.0
617,1889,0.0
1287,33166,0.0
1387,33956,1.0
843,25037,1.0
812,7576,1.0
958,42922,1.0
1600,14349,0.0
